Date,Type,Entry_Price,Exit_Price,Gross_PnL,Fees,Net_PnL,Win,YearMonth,Year
2024-11-10 04:00,LONG,74993.046875,77992.76875,299.9721875000003,15.2985815625,284.6736059375003,Yes,2024-11,2024
2024-11-15 20:00,LONG,87161.6484375,90648.114375,348.6465937500005,17.780976281250002,330.8656174687505,Yes,2024-11,2024
2024-11-24 12:00,LONG,98534.328125,97351.9161875,-118.2411937500001,19.588624431250004,-137.8298181812501,No,2024-11,2024
2024-11-25 19:00,LONG,96028.0625,94875.72575,-115.23367500000023,19.090378825000002,-134.32405382500022,No,2024-11,2024
2024-11-27 14:00,SHORT,93400.0078125,94520.80790625,-112.08000937500037,18.792081571875002,-130.87209094687537,No,2024-11,2024
2024-11-27 17:00,SHORT,94927.296875,96066.4244375,-113.9127562499998,19.09937213125,-133.0121283812498,No,2024-11,2024
2024-11-29 14:00,SHORT,96315.765625,97471.5548125,-115.5789187500006,19.378732043750006,-134.9576507937506,No,2024-11,2024
2024-12-02 08:00,LONG,96715.046875,95554.4663125,-116.05805625000067,19.22695131875,-135.28500756875067,No,2024-12,2024
2024-12-05 22:00,LONG,98968.9140625,97781.28709375,-118.76269687500026,19.675020115625003,-138.43771699062526,No,2024-12,2024
2024-12-06 18:00,LONG,97571.6171875,101474.481875,390.2864687499998,19.904609906250002,370.3818588437498,Yes,2024-12,2024
2024-12-09 11:00,LONG,99581.1484375,98386.17465625,-119.49737812499953,19.796732309375003,-139.29411043437452,No,2024-12,2024
2024-12-11 13:00,SHORT,97404.828125,98573.6860625,-116.88579374999972,19.59785141875,-136.48364516874972,No,2024-12,2024
2024-12-11 15:00,SHORT,98711.078125,99895.6110625,-118.45329375000001,19.86066891875,-138.31396266875,No,2024-12,2024
2024-12-12 02:00,SHORT,100446.09375,101651.446875,-120.53531249999942,20.2097540625,-140.74506656249943,No,2024-12,2024
2024-12-16 00:00,LONG,100971.7109375,105010.579375,403.88684375000014,20.598229031250003,383.2886147187502,Yes,2024-12,2024
2024-12-18 20:00,LONG,103833.3359375,102587.33590625,-124.60000312500051,20.642067184375,-145.24207030937552,No,2024-12,2024
2024-12-21 05:00,SHORT,97374.8671875,98543.36559375,-116.84984062500007,19.591823278125002,-136.4416639031251,No,2024-12,2024
2024-12-22 19:00,SHORT,98657.109375,94710.825,394.6284375000003,19.3367934375,375.29164406250027,Yes,2024-12,2024
2024-12-24 22:00,SHORT,97391.59375,98560.292875,-116.86991249999993,19.595188662500004,-136.46510116249993,No,2024-12,2024
2024-12-27 15:00,SHORT,98769.40625,94818.62999999999,395.07762500000104,19.358803625,375.7188213750011,Yes,2024-12,2024
2025-01-02 09:00,SHORT,95213.5078125,96356.06990625,-114.25620937500062,19.156957771875003,-133.41316714687562,No,2025-01,2025
2025-01-06 14:00,LONG,96057.6875,99899.99500000001,384.230750000001,19.595768250000003,364.63498175000103,Yes,2025-01,2025
2025-01-07 15:00,LONG,100747.6171875,99538.64578125,-120.89714062499989,20.028626296875004,-140.9257669218749,No,2025-01,2025
2025-01-07 18:00,LONG,97960.390625,96784.8659375,-117.55246875000012,19.47452565625,-137.0269944062501,No,2025-01,2025
2025-01-10 17:00,SHORT,94527.296875,95661.6244375,-113.43275624999951,19.018892131250002,-132.4516483812495,No,2025-01,2025
2025-01-14 09:00,SHORT,94445.8515625,95579.20178125,-113.33502187499981,19.002505334375,-132.3375272093748,No,2025-01,2025
2025-01-15 13:00,SHORT,97101.984375,98267.2081875,-116.52238125000004,19.536919256250002,-136.05930050625003,No,2025-01,2025
2025-01-17 01:00,LONG,97605.2890625,101509.500625,390.4211562500001,19.91147896875,370.5096772812501,Yes,2025-01,2025
2025-01-19 23:00,LONG,103099.0703125,101861.88146875,-123.7188843750002,20.496095178125003,-144.2149795531252,No,2025-01,2025
2025-01-20 06:00,LONG,100968.796875,105007.54875,403.8751875000002,20.5976345625,383.2775529375002,Yes,2025-01,2025
2025-01-22 23:00,LONG,104958.328125,103698.8281875,-125.94999375000043,20.86571563125,-146.81570938125043,No,2025-01,2025
2025-01-27 01:00,LONG,102839.5703125,101605.49546875,-123.40748437500007,20.444506578125,-143.85199095312507,No,2025-01,2025
2025-01-29 20:00,SHORT,102746.09375,103979.046875,-123.29531250000001,20.6725140625,-143.9678265625,No,2025-01,2025
2025-01-31 18:00,LONG,104002.546875,102754.5163125,-124.80305625000038,20.675706318750002,-145.4787625687504,No,2025-01,2025
2025-02-03 19:00,SHORT,99271.7109375,100462.97146875,-119.12605312499946,19.973468240625003,-139.09952136562444,No,2025-02,2025
2025-02-04 21:00,SHORT,102005.890625,97925.655,408.02356250000014,19.993154562500003,388.0304079375001,Yes,2025-02,2025
2025-02-18 16:00,SHORT,98930.5078125,94973.28749999999,395.7220312500009,19.390379531249998,376.3316517187509,Yes,2025-02,2025
2025-02-20 00:00,SHORT,95661.5,96809.438,-114.79379999999946,19.247093800000002,-134.04089379999945,No,2025-02,2025
2025-02-20 19:00,SHORT,97218.125,98384.74250000001,-116.66175000000077,19.560286750000003,-136.22203675000077,No,2025-02,2025
2025-02-24 22:00,SHORT,96468.9375,92610.18,385.8757500000007,18.907911750000004,366.96783825000074,Yes,2025-02,2025
2025-02-28 01:00,SHORT,86044.6171875,82602.8325,344.17846874999964,16.864744968750003,327.3137237812497,Yes,2025-02,2025
2025-03-01 04:00,SHORT,84407.1640625,85420.05003125001,-101.2885968750008,16.982721409375003,-118.27131828437581,No,2025-03,2025
2025-03-02 15:00,SHORT,86208.6953125,87243.19965625,-103.4504343749999,17.345189496875,-120.79562387187491,No,2025-03,2025
2025-03-02 17:00,SHORT,91515.8515625,92614.04178125,-109.81902187499946,18.412989334375002,-128.23201120937446,No,2025-03,2025
2025-03-03 14:00,SHORT,94013.328125,90252.795,376.0533125000002,18.4266123125,357.62670018750015,Yes,2025-03,2025
2025-03-05 09:00,SHORT,87125.46875,88170.974375,-104.55056250000052,17.529644312500004,-122.08020681250052,No,2025-03,2025
2025-03-06 01:00,SHORT,89995.8046875,91075.75434375,-107.9949656249999,18.107155903124998,-126.1021215281249,No,2025-03,2025
2025-03-07 21:00,SHORT,90461.6328125,86843.1675,361.84653125000045,17.730480031250003,344.11605121875044,Yes,2025-03,2025
2025-03-10 14:00,SHORT,83314.4375,79981.86,333.25775,16.329629750000002,316.92812025,Yes,2025-03,2025
2025-03-11 18:00,SHORT,81117.4765625,82090.88628125,-97.34097187500011,16.320836284375,-113.66180815937511,No,2025-03,2025
2025-03-14 15:00,SHORT,83191.734375,84190.0351875,-99.83008125000052,16.73817695625,-116.56825820625052,No,2025-03,2025
2025-03-18 13:00,SHORT,84746.7265625,81356.8575,338.9869062500002,16.61035840625,322.3765478437502,Yes,2025-03,2025
2025-03-19 13:00,SHORT,83184.4296875,84182.64284375,-99.821315625,16.736707253125,-116.558022878125,No,2025-03,2025
2025-03-19 18:00,SHORT,84198.3046875,85208.68434375,-101.03796562500065,16.940698903125003,-117.97866452812566,No,2025-03,2025
2025-03-28 07:00,LONG,86449.3203125,85411.92846875,-103.73918437499961,17.186124878125,-120.92530925312461,No,2025-03,2025
2025-04-01 09:00,SHORT,83130.40625,84127.971125,-99.75648749999965,16.7258377375,-116.48232523749965,No,2025-04,2025
2025-04-02 13:00,SHORT,84357.8515625,85370.14578125,-101.22942187500013,16.972799734375002,-118.20222160937513,No,2025-04,2025
2025-04-06 18:00,SHORT,83951.1875,80593.14,335.80475000000007,16.454432750000002,319.3503172500001,Yes,2025-04,2025
2025-04-07 22:00,SHORT,78813.859375,79759.6256875,-94.57663124999964,15.85734850625,-110.43397975624964,No,2025-04,2025
2025-04-08 19:00,SHORT,79993.53125,76793.79,319.97412500000064,15.678732125,304.29539287500063,Yes,2025-04,2025
2025-04-09 21:00,SHORT,82134.9296875,83120.54884375,-98.56191562500027,16.525547853125,-115.08746347812527,No,2025-04,2025
2025-04-10 15:00,SHORT,83268.90625,79938.15,333.0756250000006,16.320705625000002,316.75491937500067,Yes,2025-04,2025
2025-04-11 09:00,SHORT,80766.9609375,81736.16446875,-96.9203531249994,16.250312540625004,-113.1706656656244,No,2025-04,2025
2025-04-11 17:00,SHORT,82296.140625,83283.6943125,-98.75536874999962,16.55798349375,-115.31335224374962,No,2025-04,2025
2025-04-21 01:00,LONG,83510.0,86850.40000000001,334.0400000000009,17.03604,317.00396000000086,Yes,2025-04,2025
2025-05-01 10:00,LONG,92212.96875,95901.4875,368.8518750000003,18.811445625,350.04042937500026,Yes,2025-05,2025
2025-05-04 16:00,LONG,96534.84375,95376.425625,-115.84181249999966,19.1911269375,-135.03293943749966,No,2025-05,2025
2025-05-08 02:00,SHORT,96837.59375,97999.644875,-116.20511249999981,19.4837238625,-135.6888363624998,No,2025-05,2025
2025-05-18 16:00,LONG,101717.5,105786.2,406.8699999999997,20.75037,386.11962999999974,Yes,2025-05,2025
2025-05-21 05:00,LONG,103407.671875,107543.97875000001,413.63068750000093,21.0951650625,392.53552243750096,Yes,2025-05,2025
2025-05-25 08:00,LONG,108533.75,107231.345,-130.24049999999988,21.5765095,-151.81700949999987,No,2025-05,2025
2025-05-29 18:00,LONG,107272.375,105985.1065,-128.72685000000055,21.325748150000003,-150.05259815000056,No,2025-05,2025
2025-06-02 23:00,SHORT,104571.5859375,105826.44496875,-125.48590312500019,21.039803090625,-146.52570621562518,No,2025-06,2025
2025-06-05 19:00,SHORT,106297.7890625,102045.8775,425.1911562499998,20.83436665625,404.3567895937498,Yes,2025-06,2025
2025-06-06 15:00,SHORT,103771.671875,105016.9319375,-124.5260062500005,20.878860381250004,-145.4048666312505,No,2025-06,2025
2025-06-08 18:00,SHORT,105098.6015625,106359.78478125,-126.11832187499968,21.145838634375004,-147.26416050937468,No,2025-06,2025
2025-06-12 10:00,LONG,108635.9609375,107332.32940624999,-130.36315312500082,21.596829034375,-151.9599821593758,No,2025-06,2025
2025-06-12 20:00,LONG,107310.1796875,106022.45753125,-128.77221562500054,21.333263721875,-150.10547934687554,No,2025-06,2025
2025-06-16 07:00,SHORT,105454.7890625,106720.24653125,-126.5457468749999,21.217503559375004,-147.7632504343749,No,2025-06,2025
2025-06-16 19:00,SHORT,107164.796875,108450.7744375,-128.5977562500004,21.56155713125,-150.1593133812504,No,2025-06,2025
2025-06-21 21:00,SHORT,105840.84375,101607.20999999999,423.3633750000008,20.744805375,402.6185696250008,Yes,2025-06,2025
2025-06-23 19:00,SHORT,101841.09375,103063.186875,-122.20931249999995,20.4904280625,-142.69974056249995,No,2025-06,2025
2025-06-25 10:00,SHORT,105721.0,106989.652,-126.86520000000019,21.271065200000002,-148.1362652000002,No,2025-06,2025
2025-07-01 14:00,LONG,107520.6640625,106230.41609375,-129.0247968750002,21.375108015625003,-150.3999048906252,No,2025-07,2025
2025-07-02 16:00,SHORT,107744.9375,109037.87675,-129.29392499999958,21.678281425,-150.97220642499957,No,2025-07,2025
2025-07-04 14:00,LONG,109299.890625,107988.2919375,-131.15986874999945,21.72881825625,-152.88868700624946,No,2025-07,2025
2025-07-10 16:00,LONG,107858.15625,112172.4825,431.43262499999986,22.003063875000002,409.42956112499985,Yes,2025-07,2025
2025-07-15 02:00,LONG,119836.3125,118398.27675,-143.80357499999954,23.823458925,-167.62703392499955,No,2025-07,2025
2025-07-15 08:00,LONG,118308.3515625,116888.65134375,-141.97002187500038,23.519700290625003,-165.48972216562538,No,2025-07,2025
2025-07-25 07:00,LONG,116777.9140625,115376.57909375,-140.13349687500013,23.215449315625,-163.34894619062516,No,2025-07,2025
2025-07-27 16:00,SHORT,117529.9609375,118940.32046875,-141.03595312499965,23.647028140625,-164.68298126562465,No,2025-07,2025
2025-08-01 18:00,SHORT,118582.8984375,113839.58249999999,474.33159375000105,23.24224809375,451.08934565625106,Yes,2025-08,2025
2025-08-04 16:00,SHORT,113681.1875,115045.36175,-136.41742499999964,22.872654925000006,-159.29007992499965,No,2025-08,2025
2025-08-06 17:00,SHORT,114123.0859375,115492.56296875,-136.9477031250004,22.961564890625,-159.9092680156254,No,2025-08,2025
2025-08-07 19:00,SHORT,115504.3984375,116890.45121875001,-138.60527812500078,23.239484965625003,-161.8447630906258,No,2025-08,2025
2025-08-11 02:00,LONG,116510.625,121171.05,466.0425000000003,23.768167500000004,442.2743325000003,Yes,2025-08,2025
2025-08-14 16:00,LONG,119530.5859375,118096.21890625,-143.43670312500035,23.762680484375,-167.19938360937536,No,2025-08,2025
2025-08-19 14:00,SHORT,119188.8359375,114421.2825,476.7553437499999,23.361011843750003,453.3943319062499,Yes,2025-08,2025
2025-08-25 10:00,SHORT,115893.3984375,111257.66249999999,463.5735937500009,22.715106093750002,440.8584876562509,Yes,2025-08,2025
2025-08-28 04:00,SHORT,111367.6640625,112704.07603125,-133.64119687500062,22.407174009375,-156.0483708843756,No,2025-08,2025
2025-08-29 14:00,SHORT,112917.171875,108400.485,451.6686875,22.1317656875,429.53692181249994,Yes,2025-08,2025
2025-09-02 03:00,SHORT,108863.3203125,110169.68015625,-130.63598437500042,21.903300046875003,-152.5392844218754,No,2025-09,2025
2025-09-02 13:00,SHORT,109632.28125,110947.868625,-131.5587375000003,22.058014987500002,-153.6167524875003,No,2025-09,2025
2025-09-04 16:00,LONG,110816.671875,109486.8718125,-132.98000624999986,22.030354368750004,-155.01036061874984,No,2025-09,2025
2025-09-05 07:00,SHORT,111594.609375,112933.7446875,-133.91353125000023,22.452835406250003,-156.36636665625022,No,2025-09,2025
2025-09-08 14:00,SHORT,111092.46875,112425.578375,-133.31096249999973,22.3518047125,-155.66276721249972,No,2025-09,2025
2025-09-12 18:00,LONG,111501.578125,115961.64125,446.0063125000001,22.746321937500003,423.2599905625001,Yes,2025-09,2025
2025-09-22 06:00,LONG,115626.7265625,114239.20584375,-138.75207187500055,22.986593240625,-161.73866511562554,No,2025-09,2025
2025-09-29 19:00,SHORT,112882.3671875,114236.95559375,-135.45884062499974,22.711932278125005,-158.17077290312474,No,2025-09,2025
2025-10-01 15:00,LONG,112874.5859375,117389.569375,451.4983437500007,23.026415531250002,428.4719282187507,Yes,2025-10,2025
2025-10-09 16:00,LONG,121626.8515625,120167.32934375,-145.9522218750004,24.179418090625003,-170.1316399656254,No,2025-10,2025
2025-10-12 16:00,SHORT,112306.71875,113654.39937500001,-134.7680625000008,22.596111812500002,-157.36417431250084,No,2025-10,2025
2025-10-13 01:00,SHORT,114139.5234375,115509.19771875,-136.96742812500017,22.964872115625,-159.93230024062515,No,2025-10,2025
2025-10-14 10:00,SHORT,115827.6796875,111194.5725,463.31071875000055,22.70222521875,440.6084935312506,Yes,2025-10,2025
2025-10-16 17:00,SHORT,113029.125,108507.95999999999,452.1165000000008,22.1537085,429.96279150000083,Yes,2025-10,2025
2025-10-20 03:00,SHORT,108495.65625,109797.604125,-130.19478749999982,21.829326037500003,-152.02411353749983,No,2025-10,2025
2025-10-21 15:00,SHORT,111010.6796875,112342.80784375001,-133.21281562500081,22.335348753125004,-155.54816437812582,No,2025-10,2025
2025-10-22 21:00,SHORT,112030.90625,107549.67,448.1236250000002,21.958057625000002,426.16556737500014,Yes,2025-10,2025
2025-10-25 08:00,SHORT,110241.6484375,111564.54821875,-132.2899781250002,22.180619665625002,-154.47059779062522,No,2025-10,2025
2025-10-29 00:00,LONG,113948.3828125,112581.00221875,-136.738059375,22.652938503125,-159.390997878125,No,2025-10,2025
2025-10-29 16:00,LONG,112838.28125,111484.221875,-135.4059374999997,22.432250312500003,-157.8381878124997,No,2025-10,2025
2025-11-04 05:00,SHORT,110014.4375,105613.86,440.05774999999994,21.56282975,418.4949202499999,Yes,2025-11,2025
2025-11-09 18:00,SHORT,103150.4140625,104388.21903125,-123.78049687500025,20.753863309375,-144.53436018437523,No,2025-11,2025
2025-11-10 00:00,SHORT,104487.046875,105740.8914375,-125.38445625000023,21.022793831250002,-146.40725008125023,No,2025-11,2025
2025-11-12 15:00,SHORT,106373.5703125,102118.6275,425.4942812499998,20.84921978125,404.64506146874976,Yes,2025-11,2025
2025-11-13 18:00,SHORT,103599.8046875,99455.8125,414.39921875000005,20.305561718750003,394.0936570312501,Yes,2025-11,2025
2025-11-17 19:00,SHORT,96270.3984375,92419.58249999999,385.08159375000105,18.86899809375,366.21259565625104,Yes,2025-11,2025
2025-11-19 17:00,SHORT,93389.5546875,89653.9725,373.5582187499997,18.304352718750003,355.2538660312497,Yes,2025-11,2025
2025-11-20 16:00,SHORT,92524.6171875,88823.63249999999,370.0984687500008,18.134824968750003,351.96364378125077,Yes,2025-11,2025
2025-11-23 15:00,SHORT,86008.625,87040.7285,-103.21034999999975,17.30493535,-120.51528534999976,No,2025-11,2025
2025-11-24 20:00,SHORT,87973.9453125,89029.63265625,-105.56873437500036,17.700357796875004,-123.26909217187537,No,2025-11,2025
2025-11-27 01:00,SHORT,89942.109375,91021.4146875,-107.93053125000006,18.09635240625,-126.02688365625006,No,2025-11,2025
2025-11-28 13:00,SHORT,91038.1484375,92130.60621875,-109.24577812500065,18.316875465625003,-127.56265359062566,No,2025-11,2025
2025-12-01 00:00,LONG,90850.890625,89760.6799375,-109.02106875000027,18.061157056250003,-127.08222580625028,No,2025-12,2025
2025-12-02 14:00,SHORT,86997.5390625,88041.50953125,-104.39704687500053,17.503904859375,-121.90095173437552,No,2025-12,2025
2025-12-02 15:00,SHORT,89157.0625,90226.94725,-106.98847499999975,17.938400975,-124.92687597499975,No,2025-12,2025
2025-12-03 01:00,SHORT,90948.328125,92039.7080625,-109.13799374999945,18.29880361875,-127.43679736874945,No,2025-12,2025
2025-12-09 15:00,SHORT,91271.1640625,92366.41803125,-109.52539687499957,18.363758209375,-127.88915508437456,No,2025-12,2025
2025-12-11 00:00,LONG,92708.0390625,91595.54259375,-111.24964687500034,18.430358165625,-129.68000504062533,No,2025-12,2025
2025-12-15 14:00,SHORT,91813.8203125,88141.2675,367.2552812499998,17.995508781250003,349.2597724687498,Yes,2025-12,2025
2025-12-17 14:00,SHORT,87875.8828125,88930.39340625,-105.45105937500048,17.680627621875,-123.13168699687547,No,2025-12,2025
2025-12-18 13:00,SHORT,86946.1015625,87989.45478125,-104.33532187499951,17.493555634375,-121.82887750937451,No,2025-12,2025
