Date,Type,Entry_Price,Exit_Price,Gross_PnL,Fees,Net_PnL,Win,YearMonth,Year
2025-01-20 06:00,LONG,100968.796875,105007.54875,403.8751875000002,20.5976345625,383.2775529375002,Yes,2025-01,2025
2025-01-20 17:00,SHORT,107791.046875,103479.405,431.16418750000014,21.127045187500002,410.0371423125001,Yes,2025-01,2025
2025-01-23 03:00,SHORT,106913.3984375,102636.8625,427.65359374999974,20.95502609375,406.6985676562498,Yes,2025-01,2025
2025-01-24 17:00,LONG,102008.6015625,106088.94562500001,408.03440625000076,20.80975471875,387.2246515312508,Yes,2025-01,2025
2025-01-27 00:00,SHORT,106437.4453125,102179.9475,425.7497812500005,20.861739281250003,404.88804196875054,Yes,2025-01,2025
2025-01-27 04:00,LONG,101615.4765625,100396.09084375,-121.93857187499962,20.201156740625002,-142.13972861562462,No,2025-01,2025
2025-01-27 06:00,LONG,100370.75,99166.30099999999,-120.44490000000079,19.9537051,-140.39860510000076,No,2025-01,2025
2025-01-28 04:00,LONG,98859.171875,102813.53875,395.43668750000074,20.1672710625,375.26941643750075,Yes,2025-01,2025
2025-01-29 20:00,SHORT,102746.09375,103979.046875,-123.29531250000001,20.6725140625,-143.9678265625,No,2025-01,2025
2025-01-30 14:00,SHORT,104486.0703125,105739.90315625,-125.38328437500023,21.022597346875003,-146.40588172187523,No,2025-01,2025
2025-02-01 20:00,SHORT,105820.5546875,101587.7325,423.2822187500002,20.740828718750002,402.54139003125016,Yes,2025-02,2025
2025-02-02 03:00,LONG,100527.875,99321.5405,-120.63344999999973,19.984941550000002,-140.61839154999973,No,2025-02,2025
2025-02-02 17:00,LONG,99195.28125,98004.937875,-119.03433749999968,19.720021912500002,-138.7543594124997,No,2025-02,2025
2025-02-03 01:00,LONG,96952.5078125,95789.07771875,-116.34300937499938,19.274158553125005,-135.6171679281244,No,2025-02,2025
2025-02-03 15:00,LONG,93261.2265625,96991.675625,373.0449062500004,19.02529021875,354.0196160312504,Yes,2025-02,2025
2025-02-03 19:00,SHORT,99271.7109375,100462.97146875,-119.12605312499946,19.973468240625003,-139.09952136562444,No,2025-02,2025
2025-02-04 21:00,SHORT,102005.890625,97925.655,408.02356250000014,19.993154562500003,388.0304079375001,Yes,2025-02,2025
2025-02-18 16:00,SHORT,98930.5078125,94973.28749999999,395.7220312500009,19.390379531249998,376.3316517187509,Yes,2025-02,2025
2025-02-20 17:00,LONG,94095.6640625,97859.490625,376.3826562500006,19.195515468750003,357.1871407812506,Yes,2025-02,2025
2025-02-24 15:00,SHORT,98443.15625,94505.43,393.77262500000074,19.294858625000003,374.4777663750008,Yes,2025-02,2025
2025-02-24 22:00,LONG,94246.828125,93115.8661875,-113.0961937500004,18.73626943125,-131.8324631812504,No,2025-02,2025
2025-02-24 23:00,LONG,92523.1796875,91412.90153125,-111.02781562500023,18.393608121874998,-129.42142374687523,No,2025-02,2025
2025-02-25 07:00,LONG,91393.390625,90296.6699375,-109.67206874999975,18.169006056250005,-127.84107480624975,No,2025-02,2025
2025-02-25 09:00,LONG,89398.484375,88325.7025625,-107.2781812500005,17.772418693749998,-125.0505999437505,No,2025-02,2025
2025-02-25 14:00,LONG,88284.1796875,87224.76953125,-105.941015625,17.550894921875,-123.491910546875,No,2025-02,2025
2025-02-26 17:00,LONG,87084.9765625,86039.95684375,-104.50197187500017,17.312493340625,-121.81446521562518,No,2025-02,2025
2025-02-26 18:00,LONG,85626.4609375,84598.94340625,-102.75175312500069,17.022540434375003,-119.77429355937569,No,2025-02,2025
2025-02-28 01:00,LONG,83982.5859375,82974.79490625,-100.77910312500026,16.695738084375,-117.47484120937526,No,2025-02,2025
2025-02-28 02:00,LONG,82081.1875,81096.21325,-98.49742499999994,16.317740075000003,-114.81516507499994,No,2025-02,2025
2025-02-28 05:00,LONG,80687.6015625,79719.35034375,-96.82512187499961,16.040695190625,-112.86581706562461,No,2025-02,2025
2025-02-28 15:00,LONG,79616.3828125,82801.038125,318.46553125000065,16.241742093750002,302.2237891562507,Yes,2025-02,2025
2025-03-01 04:00,SHORT,84407.1640625,85420.05003125001,-101.2885968750008,16.982721409375003,-118.27131828437581,No,2025-03,2025
